,artist,artist_id,track_name,track_id,popularity,release_date,duration,playlist,upload_time
13819,Sebastian Yatra,07YUOmWljBTXwIseAUd9TW,VAGABUNDO,1MB8kTH7VKvAMfL9SHgJmG,87,2023-05-12,215600,Top 50 - Spain,2023-11-05 14:18:19.598429
13820,Emilia,0AqlFI0tz2DsEoJlKSIiT9,No_Se_Ve.mp3,2df5CkXBJO7jTGXm54dFJy,54,2023-11-03,203636,Top 50 - Spain,2023-11-05 14:18:19.598429
13821,GIMS,0GOx72r5AAEKRGQFn3xqXK,SEYA,6JI15EdgbGuhUjm4tWyIco,64,2023-10-05,188484,Top 50 - Spain,2023-11-05 14:18:19.598429
13822,Mora,0Q8NcsJwoCbZOHHW63su5S,DONDE SE APRENDE A QUERER?,0sfk352FO8bJUjWjIsyzSR,87,2023-08-28,144427,Top 50 - Spain,2023-11-05 14:18:19.598429
13823,Saiko,2O8vbr4RYPpk6MRA4fio7u,Bandidona,5V7Gy8FkCKGsVNgvaVssJi,73,2023-10-26,160941,Top 50 - Spain,2023-11-05 14:18:19.598429
13824,Emilia,0AqlFI0tz2DsEoJlKSIiT9,La_Original.mp3,6Es8Sk3xe1HiJ2MXCfHHwR,60,2023-11-03,140625,Top 50 - Spain,2023-11-05 14:18:19.598429
13825,Saiko,2O8vbr4RYPpk6MRA4fio7u,Antidepresivos,5NxgenNnK2EXDfzkO8oKqt,79,2023-08-03,145384,Top 50 - Spain,2023-11-05 14:18:19.598429
13826,Bad Bunny,4q3ewBCX7sLwd24euuV69X,FINA,3nNmRE0DxHC6ZaKkrpUumS,93,2023-10-13,216327,Top 50 - Spain,2023-11-05 14:18:19.598429
13827,Bizarrap,716NhGYqD1jl2wI1Qkgq36,Fruto,4SW9gHnW8NfKOdqmh0ij45,91,2023-10-04,132294,Top 50 - Spain,2023-11-05 14:18:19.598429
13828,Brray,1GKIlPFdcewHtpDVCQ8zmJ,Corazón Roto pt. 3,3LzAFrnO7CxaeBgtQhHsAP,86,2023-09-08,348400,Top 50 - Spain,2023-11-05 14:18:19.598429
13829,Manuel Turizo,0tmwSHipWxN12fsoLcFU3B,La Bachata,3tt9i3Hhzq84dPS8H7iSiJ,85,2023-03-17,162637,Top 50 - Spain,2023-11-05 14:18:19.598429
13830,Feid,2LRoIwlKmHjgvigdNGBHNo,Classy 101,6XSqqQIy7Lm7SnwxS4NrGx,93,2023-03-31,195986,Top 50 - Spain,2023-11-05 14:18:19.598429
13831,Bad Bunny,4q3ewBCX7sLwd24euuV69X,THUNDER Y LIGHTNING,4pcafPzLDSqQktqSpxHL3E,87,2023-10-13,217133,Top 50 - Spain,2023-11-05 14:18:19.598429
13832,Morad,4az97MtWmBQ5Db3GfDh9j9,No Estuviste En Lo Malo - REMIX,5hyKw9bjqXCcIxAoDmAxMJ,78,2023-10-04,268320,Top 50 - Spain,2023-11-05 14:18:19.598429
13833,KAROL G,790FomKkXshlbRYZFtlgla,GATITA GANGSTER,5bD6mFl116xCxVMLy7IK9F,81,2023-08-10,170920,Top 50 - Spain,2023-11-05 14:18:19.598429
13834,Lola Indigo,3bvfu2KAve4lPHrhEFDZna,EL TONTO,4rKQ8daoK0aklVptea8A9E,77,2023-04-13,187986,Top 50 - Spain,2023-11-05 14:18:19.598429
13835,Saiko,2O8vbr4RYPpk6MRA4fio7u,Supernova,0zY2rypOdM8xmsf4tUyafF,78,2023-04-19,190909,Top 50 - Spain,2023-11-05 14:18:19.598429
13836,Rvfv,2CCgb0KApjfQDuTppovpf8,Mi Luz (ft. Rels B),0TkIQ2I48rz4kpk1XpfyHq,80,2022-01-28,168000,Top 50 - Spain,2023-11-05 14:18:19.598429
13837,Brytiago,00XhexlJEXQstHimpZN910,La Baby,460Zx6PCNYFHaA1A9rjiNL,64,2023-10-27,161333,Top 50 - Spain,2023-11-05 14:18:19.598429
13838,Feid,2LRoIwlKmHjgvigdNGBHNo,FERXXO 151,2Cl4HCBmPddQNZEncdoXp0,73,2023-09-29,195386,Top 50 - Spain,2023-11-05 14:18:19.598429
13839,iñigo quintero,0jbo7KFNMiIkfBR6ih0yhm,Si No Estás,2HafqoJbgXdtjwCOvNEF14,99,2022-09-23,184061,Top 50 - Sweden,2023-11-05 14:18:19.598429
13840,Veronica Maggio,2OIWxN9xUhgUHkeUCWCaNs,Det kommer aldrig va över för mig - Spotify Singles,6It5iAtU0foJMMNaUv1jie,71,2023-10-20,191599,Top 50 - Sweden,2023-11-05 14:18:19.598429
13841,B.Baby,0uuwZ3aC3dhl9e7J66Ag13,Hjärta,2ovn0uhOcqZOaOFbJiAh2d,66,2023-10-20,158918,Top 50 - Sweden,2023-11-05 14:18:19.598429
13842,Einár,0kKygNaCQjqVLrImIftRDJ,Dans från dig,2u85ptzhLjdL4iHV5pNUtb,73,2023-09-22,136666,Top 50 - Sweden,2023-11-05 14:18:19.598429
13843,Ellen Krauss,1hY6WSJRQy3FPTnmprOBVh,Inatt (Inget Stoppar Oss Nu),4uPSmNAuHFVLcSHLKyWfny,62,2023-10-28,166523,Top 50 - Sweden,2023-11-05 14:18:19.598429
13844,C.Gambino,6eWjyO1r0QlvsIuIIcgGxI,Automatic,7Fjz93GKhU5LlTacFAO8ze,77,2023-09-22,130666,Top 50 - Sweden,2023-11-05 14:18:19.598429
13845,cassö,5wCmhq5J2hPwL2r0eKurxn,Prada,59NraMJsLaMCVtwXTSia8i,94,2023-08-11,132359,Top 50 - Sweden,2023-11-05 14:18:19.598429
13846,Peg Parnevik,2lLqHBjAnD1QyH24pOPoH6,Bättre nu (The Wedding),0L3RpXaOJFNhP4QCynokYG,20,2023-10-28,204157,Top 50 - Sweden,2023-11-05 14:18:19.598429
13847,The Beatles,3WrFJ7ztbogyGnTHbHJFl2,Now And Then,4vziJcnB2Qyi9o4nIRUeN7,80,2023-11-02,248333,Top 50 - Sweden,2023-11-05 14:18:19.598429
13848,Bolaget,55ZGFvikpNjQHvtTWS5aZF,Ikväll Igen,4o5Ob60pz8QHcFKcr4MWyf,71,2023-04-12,137727,Top 50 - Sweden,2023-11-05 14:18:19.598429
13849,Ant Wan,51TXQniEQkYh89tfLjiuSy,Go,3ZxF05QdKqtssIdQR7amUW,72,2023-09-22,154043,Top 50 - Sweden,2023-11-05 14:18:19.598429
13850,Humlan Djojj,73nQT8Arf05XV666SlvrVQ,Djurens vaggvisa,5maA851Fle6XexgJgJzFjF,73,2020-10-30,140046,Top 50 - Sweden,2023-11-05 14:18:19.598429
13851,Babblarna,1aA5OGASCVhznQYm71BMYg,Babblarnas vaggvisa,3GygspQIcYy5OnRiw245Qh,68,2023-09-01,334053,Top 50 - Sweden,2023-11-05 14:18:19.598429
13852,Bolaget,55ZGFvikpNjQHvtTWS5aZF,Farväl,15vhsww4sVuzPOqN04DdBc,71,2023-09-13,158507,Top 50 - Sweden,2023-11-05 14:18:19.598429
13853,Asme,3M1eBsR4rSTcDAzYopumeG,Aktiv,7FILcXgBfO8f48zLaIqb9g,64,2023-10-27,160013,Top 50 - Sweden,2023-11-05 14:18:19.598429
13854,Tate McRae,45dkTj5sMRSjrmBSBeiHym,greedy,3rUGC1vUpkDG9CZFHMur1t,99,2023-09-15,131872,Top 50 - Sweden,2023-11-05 14:18:19.598429
13855,Taylor Swift,06HL4z0CvFAxyc27GXpf02,Is It Over Now? (Taylor's Version) (From The Vault),1Iq8oo9XkmmvCQiGOfORiz,92,2023-10-26,229477,Top 50 - Sweden,2023-11-05 14:18:19.598429
13856,C.Gambino,6eWjyO1r0QlvsIuIIcgGxI,EXTEND,6f5P5n98ZkYG7Kveh4N5kh,52,2023-11-03,149243,Top 50 - Sweden,2023-11-05 14:18:19.598429
13857,Bolaget,55ZGFvikpNjQHvtTWS5aZF,Kan Inte Gå,6KOzO2mUwSwe8a9GiJAn7X,69,2021-12-29,146718,Top 50 - Sweden,2023-11-05 14:18:19.598429
13858,Dizzy,7lKk7yXNockkDjhb1GCeOy,Överallt,2O5WGi5MYNRSNiT47J5QbH,54,2023-11-01,125092,Top 50 - Sweden,2023-11-05 14:18:19.598429
13859,Kenya Grace,7uMDnSZyUYNBPLhPMNuaM2,Strangers,5mjYQaktjmjcMKcUIcqz4s,98,2023-09-01,172964,Top 50 - Sweden,2023-11-05 14:18:19.598429
13860,Tyla,3SozjO3Lat463tQICI9LcE,Water,5aIVCx5tnk0ntmdiinnYvw,95,2023-07-28,200255,Top 50 - Sweden,2023-11-05 14:18:19.598429
13861,Thomas Stenström,2DWNa2o3BbsIHeBq7Iu6E7,Andas in andas ut,0gF8DDkQ4AZEEgPsWL95n6,63,2023-10-13,157546,Top 50 - Sweden,2023-11-05 14:18:19.598429
13862,Asme,3M1eBsR4rSTcDAzYopumeG,Gas,2q90j9FNOv5REMWcct6s54,56,2023-10-27,173131,Top 50 - Sweden,2023-11-05 14:18:19.598429
13863,HAVAL,4XW87HXcsYTkdK7IhSy2Kt,ZOMBIE,66WuuC59b1IvJ5M9WNOiav,63,2023-10-27,155725,Top 50 - Sweden,2023-11-05 14:18:19.598429
13864,Zach Bryan,40ZNYROS4zLfyyBSs2PGe2,I Remember Everything (feat. Kacey Musgraves),4KULAymBBJcPRpk1yO4dOG,93,2023-08-25,227195,Top 50 - Sweden,2023-11-05 14:18:19.598429
13865,Ant Wan,51TXQniEQkYh89tfLjiuSy,Komplicerat,7ofOfhBu0FCuVemv4zL8Ry,69,2022-09-01,139200,Top 50 - Sweden,2023-11-05 14:18:19.598429
13866,Albin Lee Meldau,1AdKbbV5v6ifuJertEjNeK,Josefin,5LDi79YkHmZ1vRLMlyNlNH,42,2023-04-23,221217,Top 50 - Sweden,2023-11-05 14:18:19.598429
13867,Molly Sandén,0NRMzT05nsc8mTm4iUvuHY,Psykos,3LpEvBoyEnGQcu1ofaJ5AQ,61,2023-10-26,176267,Top 50 - Sweden,2023-11-05 14:18:19.598429
13868,Zara Larsson,1Xylc3o4UrD53lo9CvFvVg,On My Love,0K6iKgHPPhAb4Acmg9aD77,68,2023-09-12,222911,Top 50 - Sweden,2023-11-05 14:18:19.598429
13869,Hooja,054fVwphDX8QB8Pm7IjRcL,Banan Melon Kiwi & Citron,2ZfaBbRMcEgSF8JnJIaEBP,66,2021-09-24,168000,Top 50 - Sweden,2023-11-05 14:18:19.598429
13870,Hov1,68dW5BU6sdVNf099EylxEt,När lyktorna tänds – Spotify Singles,477OQNyWt0hvsGLG4fXqP4,66,2023-10-20,246967,Top 50 - Sweden,2023-11-05 14:18:19.598429
13871,Doja Cat,5cj0lLjcoR7YOSnhnX0Po5,Paint The Town Red,56y1jOTK0XSvJzVv9vHQBK,89,2023-09-20,230480,Top 50 - Sweden,2023-11-05 14:18:19.598429
13872,Ant Wan,51TXQniEQkYh89tfLjiuSy,Malaika,6IgMLWNcxP1vONuQSIDEpk,69,2021-02-25,189183,Top 50 - Sweden,2023-11-05 14:18:19.598429
13873,Darin,1rKFeRryEci6cxNkdvHzNr,Den sista sången,5KHO2Rsilm7Nq9Wr8TxmnN,66,2023-09-15,165252,Top 50 - Sweden,2023-11-05 14:18:19.598429
13874,Taylor Swift,06HL4z0CvFAxyc27GXpf02,Cruel Summer,1BxfuPKGuaTgP7aM0Bbdwr,100,2019-08-23,178426,Top 50 - Sweden,2023-11-05 14:18:19.598429
13875,Lucianoz,3RhiF9RmgXoDzqEOW3dWoP,Det är ju dej jag går och väntar på,2sbjPQE3sS9H6i8BOmtZbr,64,2022-12-25,177200,Top 50 - Sweden,2023-11-05 14:18:19.598429
13876,VC Barre,5QcMPl2wzC4KqivjfcyBIU,Soldat,4c9lx29ADaRI0Hzy8ql69V,68,2023-08-18,139071,Top 50 - Sweden,2023-11-05 14:18:19.598429
13877,Hanna Ferm,2xQUbkvQFCU8DpdBFbMfLq,Valborg - Spotify Singles,6rHvgDYUjdYRf4K5jVLfpw,63,2023-10-20,153830,Top 50 - Sweden,2023-11-05 14:18:19.598429
13878,Newkid,5wXRHaEx8AvtUv0gyZHGf6,Julibarn,3KKJ0gfzfKfHOgKH8K9G5x,59,2023-10-27,191752,Top 50 - Sweden,2023-11-05 14:18:19.598429
13879,Rasmus Gozzi,3loTvAld5Tpk5aSNbboGpj,RID MIG SOM EN DALAHÄST,74xfr2lyWfi2qZjWtqovBg,71,2022-03-25,121219,Top 50 - Sweden,2023-11-05 14:18:19.598429
13880,25,0LVDX2sdKpfXwVmy52HLAc,BONANZA,1L3pLzpYt4KuiUkBpdPDoz,60,2023-10-27,147960,Top 50 - Sweden,2023-11-05 14:18:19.598429
13881,Humlan Djojj,73nQT8Arf05XV666SlvrVQ,Somna,6oEfLCekbv7T0ERha5IQO9,67,2020-10-30,160373,Top 50 - Sweden,2023-11-05 14:18:19.598429
13882,Thomas Stenström,2DWNa2o3BbsIHeBq7Iu6E7,Hoppas att jag gjorde allt jag kan,6msOfq0hbXa5pbqlVFhgj0,64,2023-10-13,234133,Top 50 - Sweden,2023-11-05 14:18:19.598429
13883,Hov1,68dW5BU6sdVNf099EylxEt,Grät,1VJBnmHm3gUyJnPKetgC3j,67,2023-05-12,194394,Top 50 - Sweden,2023-11-05 14:18:19.598429
13884,Loreen,49aaHxvAJ0tCh0F15OnwIl,Is It Love,5JEzgajKcC4eIQfRu3cZk7,76,2023-10-13,143669,Top 50 - Sweden,2023-11-05 14:18:19.598429
13885,Asme,3M1eBsR4rSTcDAzYopumeG,Konstnärer,65UYDPpevMJa6zmrEufj4T,54,2023-10-27,150040,Top 50 - Sweden,2023-11-05 14:18:19.598429
13886,Troye Sivan,3WGpXCj9YhhfX11TToZcXP,One Of Your Girls,5Eh1nj7IjV9lwpcKAkidyY,88,2023-10-13,181481,Top 50 - Sweden,2023-11-05 14:18:19.598429
13887,Teddy Swims,33qOK5uJ8AR2xuQQAhHump,Lose Control,17phhZDn6oGtzMe56NuWvj,79,2023-09-15,210688,Top 50 - Sweden,2023-11-05 14:18:19.598429
13888,Tom Odell,2txHhyCwHjUEpJjWrEyqyX,Another Love,3JvKfv6T31zO0ini8iNItO,92,2013-06-24,244360,Top 50 - Sweden,2023-11-05 14:18:19.598429
13889,iñigo quintero,0jbo7KFNMiIkfBR6ih0yhm,Si No Estás,2HafqoJbgXdtjwCOvNEF14,99,2022-09-23,184061,Top 50 - Switzerland,2023-11-05 14:18:19.598429
13890,Tate McRae,45dkTj5sMRSjrmBSBeiHym,greedy,3rUGC1vUpkDG9CZFHMur1t,99,2023-09-15,131872,Top 50 - Switzerland,2023-11-05 14:18:19.598429
13891,Kenya Grace,7uMDnSZyUYNBPLhPMNuaM2,Strangers,5mjYQaktjmjcMKcUIcqz4s,98,2023-09-01,172964,Top 50 - Switzerland,2023-11-05 14:18:19.598429
13892,BENNETT,1r43wW70tnGUauQYvY5w48,Vois sur ton chemin - Techno Mix,31nfdEooLEq7dn3UMcIeB5,91,2023-08-04,178156,Top 50 - Switzerland,2023-11-05 14:18:19.598429
13893,Doja Cat,5cj0lLjcoR7YOSnhnX0Po5,Paint The Town Red,56y1jOTK0XSvJzVv9vHQBK,89,2023-09-20,230480,Top 50 - Switzerland,2023-11-05 14:18:19.598429
13894,RAF Camora,0Dvx6p8JDyzeOPGmaCIH1L,Liebe Grüsse,5qQLBOEAelSN7JWqX3RIIv,79,2023-10-27,136988,Top 50 - Switzerland,2023-11-05 14:18:19.598429
13895,cassö,5wCmhq5J2hPwL2r0eKurxn,Prada,59NraMJsLaMCVtwXTSia8i,94,2023-08-11,132359,Top 50 - Switzerland,2023-11-05 14:18:19.598429
13896,Azet,39KEQQAG9JhIt71g9NEVhh,Katile,4mFDARNcAMmqq4qwTbIFjJ,61,2023-11-03,152000,Top 50 - Switzerland,2023-11-05 14:18:19.598429
13897,Soolking,0GgY7hjMoGDsX8ZDe2mwds,Casanova,30D9x5LFgL2o9xidjX2wtE,87,2023-07-06,189090,Top 50 - Switzerland,2023-11-05 14:18:19.598429
13898,Bad Bunny,4q3ewBCX7sLwd24euuV69X,MONACO,4MjDJD8cW7iVeWInc2Bdyj,98,2023-10-13,267194,Top 50 - Switzerland,2023-11-05 14:18:19.598429
13899,Tom Odell,2txHhyCwHjUEpJjWrEyqyX,Another Love,3JvKfv6T31zO0ini8iNItO,92,2013-06-24,244360,Top 50 - Switzerland,2023-11-05 14:18:19.598429
13900,David Kushner,33NVpKoXjItPwUJTMZIOiY,Daylight,1odExI7RdWc4BT515LTAwj,95,2023-04-14,212953,Top 50 - Switzerland,2023-11-05 14:18:19.598429
13901,Udo Lindenberg,7iWcRnQMinCoV2u5ICgsW0,Komet,7oQepKHmXDaPC3rgeLRvQu,80,2023-01-19,167356,Top 50 - Switzerland,2023-11-05 14:18:19.598429
13902,Tyla,3SozjO3Lat463tQICI9LcE,Water,5aIVCx5tnk0ntmdiinnYvw,95,2023-07-28,200255,Top 50 - Switzerland,2023-11-05 14:18:19.598429
13903,David Guetta,1Cs0zKBU1kc0i8ypK3B9ai,I'm Good (Blue),4uUG5RXrOk84mYEfFvj3cK,92,2022-08-26,175238,Top 50 - Switzerland,2023-11-05 14:18:19.598429
13904,Loreen,49aaHxvAJ0tCh0F15OnwIl,Tattoo,1DmW5Ep6ywYwxc2HMT5BG6,89,2023-02-25,183374,Top 50 - Switzerland,2023-11-05 14:18:19.598429
13905,Capital Bra,4WZGDpNwrC0vNQyl9QzF7d,ARKHAM ASYLUM,35wU7QXdrqu5FTC4fMzR90,62,2023-11-02,248000,Top 50 - Switzerland,2023-11-05 14:18:19.598429
13906,The Beatles,3WrFJ7ztbogyGnTHbHJFl2,Now And Then,4vziJcnB2Qyi9o4nIRUeN7,80,2023-11-02,248333,Top 50 - Switzerland,2023-11-05 14:18:19.598429
13907,Macklemore,3JhNCzhSMTxs9WLGJJxWOY,Can't Hold Us (feat. Ray Dalton),22skzmqfdWrjJylampe0kt,87,2012-10-09,258431,Top 50 - Switzerland,2023-11-05 14:18:19.598429
13908,Mariah Carey,4iHNK0tOyZPYnBU7nGAgpQ,All I Want for Christmas Is You,0bYg9bo50gSsH3LtXe2SQn,84,1994-10-28,241106,Top 50 - Switzerland,2023-11-05 14:18:19.598429
13909,Dave,6Ip8FS7vWT1uKkJSweANQK,Sprinter,2FDTHlrBguDzQkp7PVj16Q,93,2023-06-01,229133,Top 50 - Switzerland,2023-11-05 14:18:19.598429
13910,The Kolors,72A0Z8q8NiochyK9gUHpCR,ITALODISCO,3QAU2pj4LUKf7yaTgANlQV,83,2023-05-05,199512,Top 50 - Switzerland,2023-11-05 14:18:19.598429
13911,Miley Cyrus,5YGY8feqx7naU7z4HrwZM6,Flowers,7DSAEUvxU8FajXtRloy8M0,92,2023-08-18,200600,Top 50 - Switzerland,2023-11-05 14:18:19.598429
13912,Luciano,3CJKkU0XuElRT1z8rEtIYg,2 Germans (feat. Gzuz),4rSmXn2TIKt6iBeBDM4uOs,76,2023-10-26,149443,Top 50 - Switzerland,2023-11-05 14:18:19.598429
13913,Taylor Swift,06HL4z0CvFAxyc27GXpf02,Cruel Summer,1BxfuPKGuaTgP7aM0Bbdwr,100,2019-08-23,178426,Top 50 - Switzerland,2023-11-05 14:18:19.598429
13914,Dua Lipa,6M2wZ9GZgrQXHCFfjv46we,Dance The Night - From Barbie The Album,1vYXt7VSjH9JIM5oRRo7vA,94,2023-05-25,176579,Top 50 - Switzerland,2023-11-05 14:18:19.598429
13915,Eminem,7dGJo4pcD2V6oG8kP0tJRR,Mockingbird,561jH07mF1jHuk7KlaeF0s,90,2004-11-12,250760,Top 50 - Switzerland,2023-11-05 14:18:19.598429
13916,Lewis Capaldi,4GNC7GD6oZMSxPGyXy4MNB,Someone You Loved,7qEHsqek33rTcFNT9PFqLf,91,2019-05-17,182160,Top 50 - Switzerland,2023-11-05 14:18:19.598429
13917,Amaru,6NO12PstTjSbyBgbn2GSKz,Blonde Chaya - Sped up,30vcuzW3d8goJci3OBUNt9,80,2023-09-08,181052,Top 50 - Switzerland,2023-11-05 14:18:19.598429
13918,Wham!,5lpH0xAS4fVfLkACg9DAuM,Last Christmas - Single Version,06qMRF18gwbOYYbnP2du6i,68,2023-07-07,265960,Top 50 - Switzerland,2023-11-05 14:18:19.598429
13919,GIMS,0GOx72r5AAEKRGQFn3xqXK,SEYA,6JI15EdgbGuhUjm4tWyIco,64,2023-10-05,188484,Top 50 - Switzerland,2023-11-05 14:18:19.598429
13920,Lord Huron,6ltzsmQQbmdoHHbLZ4ZN25,The Night We Met,0QZ5yyl6B6utIWkxeBDxQN,83,2015-04-07,208211,Top 50 - Switzerland,2023-11-05 14:18:19.598429
13921,Harry Styles,6KImCVD70vtIoJWnq6nGn3,As It Was,4Dvkj6JhhA12EX05fT7y2e,95,2022-05-20,167303,Top 50 - Switzerland,2023-11-05 14:18:19.598429
13922,Gunna,2hlmm7s2ICUX0LVIhVFlZQ,fukumean,4rXLjWdF2ZZpXCVTfWcshS,95,2023-06-16,125040,Top 50 - Switzerland,2023-11-05 14:18:19.598429
13923,Billie Eilish,6qqNVTkY8uBg9cP3Jd7DAH,"What Was I Made For? [From The Motion Picture ""Barbie""]",6wf7Yu7cxBSPrRlWeSeK0Q,96,2023-07-13,222369,Top 50 - Switzerland,2023-11-05 14:18:19.598429
13924,AYLIVA,2rEVnwCPBeGkWMv425KoG1,Hässlich,3an1JVi8OsE0aG6dMS4Pes,83,2023-08-25,136360,Top 50 - Switzerland,2023-11-05 14:18:19.598429
13925,reezy,1ul8iLt2WnFe2UIyovjg7q,14 PASSENGER,0qo8YDKpPXlUQqp0vesiln,79,2023-10-20,146040,Top 50 - Switzerland,2023-11-05 14:18:19.598429
13926,a-ha,2jzc5TC5TVFLXQlBNiIUzE,Take on Me,2WfaOiMkCvy7F5fcp2zZ8L,89,1985-06-01,225280,Top 50 - Switzerland,2023-11-05 14:18:19.598429
13927,Jazeek,1E8mXBWN7AXZCOPYbOky4J,Take it,0ya0fBUHF1TKookyKM5ZVQ,77,2023-09-22,172105,Top 50 - Switzerland,2023-11-05 14:18:19.598429
13928,Pashanim,34LetYSjEuG2fBb4Z8PwPg,Ms. Jackson,3ilgxZl5g7MOQCUiky3VOG,82,2023-08-24,147586,Top 50 - Switzerland,2023-11-05 14:18:19.598429
13929,OneRepublic,5Pwc4xIPtQLFEnJriah9YJ,I Ain't Worried,4h9wh7iOZ0GGn8QVp4RAOB,91,2022-05-13,148485,Top 50 - Switzerland,2023-11-05 14:18:19.598429
13930,Peggy Gou,2mLA48B366zkELXYx7hcDN,(It Goes Like) Nanana - Edit,23RoR84KodL5HWvUTneQ1w,92,2023-06-15,231545,Top 50 - Switzerland,2023-11-05 14:18:19.598429
13931,01099,3Z3aTg9PwJ37e8xeO0aUC9,In der Nacht,04g4813XfiSFRpfD1eo67d,60,2023-11-03,179335,Top 50 - Switzerland,2023-11-05 14:18:19.598429
13932,Myke Towers,7iK8PXO48WeuP03g8YR51W,LALA,7ABLbnD53cQK00mhcaOUVG,97,2023-03-23,197920,Top 50 - Switzerland,2023-11-05 14:18:19.598429
13933,BHZ,3mmI5HKArDwgggj4j0aJyC,Crash Dummy,3wlFVKpDLDADlWXTNl9gGN,60,2023-11-03,172136,Top 50 - Switzerland,2023-11-05 14:18:19.598429
13934,Vance Joy,10exVja0key0uqUkk6LJRT,Riptide,3JvrhDOgAt6p7K8mDyZwRd,83,2014-09-09,204280,Top 50 - Switzerland,2023-11-05 14:18:19.598429
13935,AYLIVA,2rEVnwCPBeGkWMv425KoG1,Weißes Haus,2EbO8k2jAHVRMVvUB77nNt,76,2023-08-25,168146,Top 50 - Switzerland,2023-11-05 14:18:19.598429
13936,Tiësto,2o5jDhtHVPhrJdv3cEQ99Z,Lay Low,3IhM5Mber8KA0NaRNpK2px,81,2023-04-21,153442,Top 50 - Switzerland,2023-11-05 14:18:19.598429
13937,Drake,3TVXtAsR1Inumwj472S9r4,IDGAF (feat. Yeat),2YSzYUF3jWqb9YP9VXmpjE,94,2023-10-06,260111,Top 50 - Switzerland,2023-11-05 14:18:19.598429
13938,David Guetta,1Cs0zKBU1kc0i8ypK3B9ai,Baby Don't Hurt Me,3BKD1PwArikchz2Zrlp1qi,88,2023-04-06,140017,Top 50 - Switzerland,2023-11-05 14:18:19.598429
13939,Jung Kook,6HaGTQPmzraVmaVxvz6EUc,Seven (feat. Latto) (Explicit Ver.),2HRgqmZQC0MC7GeNuDIXHN,73,2023-11-03,183550,Top 50 - Taiwan,2023-11-05 14:18:19.598429
13940,LE SSERAFIM,4SpbR6yFEvexJuaBpgAU5p,Perfect Night,74X2u8JMVooG2QbjRxXwR8,84,2023-10-27,159080,Top 50 - Taiwan,2023-11-05 14:18:19.598429
13941,承桓,3ZYhFl4nztqc9vx35vKdUI,我会等,5Rzpn60KTM11EBETHaF9Kt,74,2023-02-03,195483,Top 50 - Taiwan,2023-11-05 14:18:19.598429
13942,Jung Kook,6HaGTQPmzraVmaVxvz6EUc,3D (feat. Jack Harlow),01qFKNWq73UfEslI0GvumE,89,2023-10-02,201812,Top 50 - Taiwan,2023-11-05 14:18:19.598429
13943,JENNIE,250b0Wlc5Vk0CoUsaCY84M,You & Me,6gcuJpHu0Ey30D5WR76y98,83,2023-10-06,179164,Top 50 - Taiwan,2023-11-05 14:18:19.598429
13944,陳華,5ZxRmJ21NzjxD2ZGBxi7um,想和你看五月的晚霞,6pFxVcn6T4BdP8mfZpTQHZ,70,2022-09-16,233406,Top 50 - Taiwan,2023-11-05 14:18:19.598429
13945,卢卢快闭嘴,4wUR1NviIGE01yEfeLNkeV,字字句句,7fAdinC2UTc0Y9GiKrkTtu,71,2022-12-29,200000,Top 50 - Taiwan,2023-11-05 14:18:19.598429
13946,(G)I-DLE,2AfmfGFbe0A0WsTYm0SDTx,Queencard,4uOBL4DDWWVx4RhYKlPbPC,85,2023-05-15,161240,Top 50 - Taiwan,2023-11-05 14:18:19.598429
13947,Jung Kook,6HaGTQPmzraVmaVxvz6EUc,Standing Next to You,2KslE17cAJNHTsI2MI0jb2,83,2023-11-03,206019,Top 50 - Taiwan,2023-11-05 14:18:19.598429
13948,IVE,6RHTUrRF63xao58xh9FXYJ,Baddie,7uyeEbG6hyApgXuEypGcsZ,82,2023-10-13,154360,Top 50 - Taiwan,2023-11-05 14:18:19.598429
13949,蕭秉治,0Ej4GfzIcW3dWP0rC5d4x1,毒藥,5VymCvfV0FguCa7zrIPSgk,66,2022-05-17,205218,Top 50 - Taiwan,2023-11-05 14:18:19.598429
13950,NewJeans,6HvZYsbFfjnjFrWF950C9d,Super Shy,5sdQOyqq2IDhvmx2lHOpwd,92,2023-07-07,154666,Top 50 - Taiwan,2023-11-05 14:18:19.598429
13951,Eric Chou,5fEQLwq1BWWQNR8GzhOIvi,不喜歡沒有你的地方,1R0OkkgvpoIqA0XdU0YSp4,65,2023-10-20,227269,Top 50 - Taiwan,2023-11-05 14:18:19.598429
13952,Taylor Swift,06HL4z0CvFAxyc27GXpf02,Cruel Summer,1BxfuPKGuaTgP7aM0Bbdwr,100,2019-08-23,178426,Top 50 - Taiwan,2023-11-05 14:18:19.598429
13953,理想混蛋,0Awqm7GXGiBp8fJNGvywra,不是因為天氣晴朗才愛你,2VEt42QSQxILgEf9B50xxm,67,2018-08-06,240753,Top 50 - Taiwan,2023-11-05 14:18:19.598429
13954,政学Zed-X,7DAjUaK40De066EOFR6fxB,是你.,3fiXwwPL7cUvD7BqkHdN0J,68,2022-12-09,95121,Top 50 - Taiwan,2023-11-05 14:18:19.598429
13955,理想混蛋,0Awqm7GXGiBp8fJNGvywra,我就想你,0Eh0C7rpC5E0sPy4OcLdsq,67,2022-04-21,204437,Top 50 - Taiwan,2023-11-05 14:18:19.598429
